_id,Title,URL,Provider,Cost,Public/DOD,Time Commitment (Hours),Certificate/Degree Program,Data Topic Area,Programming Language,Base of Operations,Barrier to Entry,Self Paced vs Instructor Led,Learning type,In person vs Remote,Comment,Helpfullness Rating,vote,voteCount
60dcc2b1681e780fe958cdee,Problem Solving with Artificial Intelligence,https://www.experfy.com/training/courses/problem-solving-with-artificial-intelligence,Problem Solving with Artificial Intelligence,79,Public,,Yes,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Intermediate,Self-paced,"Video, Text",Remote,"Understand the basic framework of artificial intelligence systems used today focusing on the application search methodologies to solve difficult problems. Instructor is a Founder and CEO at Pure Strategy Inc. She is a Futurist, Tech Entrepreneur, Data Scientist, Speaker, Author.",0,0,0
60dcc2b1681e780fe958cdef,Graph-Powered Machine Learning,https://www.manning.com/books/graph-powered-machine-learning,Manning Publications,34,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Book,Remote,"A wonderful introduction to graphs for machine learning enthusiasts, as well as a great entrée into machine learning for graph experts.",0,0,0
60dcc2b1681e780fe958cdf0,Machine Learning for Business,https://www.manning.com/books/machine-learning-for-business,Manning Publications,39,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Book,Remote,This book is an excellent introduction to machine learning for beginners using real-world examples from the business world that people will actually be able to apply in their day-to-day jobs.,0,0,0
60dcc2b1681e780fe958cdf1,Machine Learning Systems,https://www.manning.com/books/machine-learning-systems,Manning Publications,59,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Book,Remote,This book doesn’t just cover tools; it covers the whole job of building an entire machine learning system.,0,0,0
60dcc2b1681e780fe958cdf2,Deep Learning for Natural Language Processing,https://www.manning.com/books/deep-learning-for-natural-language-processing,Manning Publications,59,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Book,Remote,"Provides comprehensive treatment of the subject and will provide the reader with accurate, timely information.",0,0,0
60dcc2b1681e780fe958cdf3,GANs in Action,https://www.manning.com/books/gans-in-action,Manning Publications,59,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Advanced,Self-paced,Book,Remote,"GANs in Action strikes that rare balance between an applied programming book, an academic book heavy on theory, and a conversational blog post on machine learning techniques.",0,0,0
60dcc2b1681e780fe958cdf4,AI as a Service,https://www.manning.com/books/ai-as-a-service,Manning Publications,49,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Book,Remote,Illustrates the full potential of AWS.,0,0,0
60dcc2b1681e780fe958cdf5,Deep Learning for Vision Systems,https://www.manning.com/books/deep-learning-for-vision-systems,Manning Publications,49,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Book,Remote,"If you’re in the market for a great book on deep learning for computer vision, I suggest you look no further. Recommended.",0,0,0
60dcc2b1681e780fe958cdf6,Applied AI: Artificial Intelligence with IBM Watson Specialization,https://www.coursera.org/specializations/applied-artifical-intelligence-ibm-watson-ai,Coursera,NaN,Public,72,Yes,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Video,Remote,"Learn Applied AI: Artificial Intelligence with IBM Watson from IBM. Artificial Intelligence (AI) is transforming our world. Whether you’re a student, developer, or a technology consultant, understanding AI and knowing how to create AI powered ...",0,0,0
60dcc2b1681e780fe958cdf7,AI Foundations for Everyone Specialization,https://www.coursera.org/specializations/ai-foundations-for-everyone,Coursera,NaN,Public,24,Yes,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Video,Remote,"Learn AI Foundations for Everyone from IBM. Artificial Intelligence (AI) is no longer science fiction. It is rapidly permeating all industries and having a profound impact on virtually every aspect of our existence. Whether you are an executive, ...",0,0,0
60dcc2b1681e780fe958cdf8,AI For Everyone,https://www.coursera.org/learn/ai-for-everyone?siteID=jU79Zysihs4-Wy6SrvIgTuyHiCtTcLvGmw&amp;ranEAID=jU79Zysihs4&amp;ranMID=40328&amp;ranSiteID=jU79Zysihs4-Wy6SrvIgTuyHiCtTcLvGmw,Coursera,NaN,Public,6,Yes,"AI/Machine Learning, Tutorial, Artificial Intelligence",,Remote,Beginner,Self-paced,Video,Remote,"Learn AI For Everyone from deeplearning.ai. AI is not only for engineers. If you want your organization to become better at using AI, this is the course to tell everyone--especially your non-technical colleagues--to take. In this course, you ...",0,0,0
60dcc2b1681e780fe958cdf9,"Machine Learning with R, tidyverse, and mlr",https://www.manning.com/books/machine-learning-with-r-tidyverse-and-mlr,Manning Publications,0,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",R,Remote,Beginner,Self-paced,Book,Remote,A great combination of statistics and code.,0,0,0
60dcc2b1681e780fe958cdfa,Machine Learning in Julia: The Full Guide to Getting Started with Machine Learning in Julia,https://towardsdatascience.com/machine-learning-in-julia-5bca700e0348,towardsdatascience,0,Public,1,No,"AI/Machine Learning, Machine Learning",Julia,United States,Intermediate,Self Paced,Text,Remote,,0,0,4
60dcc2b1681e780fe958cdfb,"Julia Programming | Machine Learning in Julia",https://www.youtube.com/watch?v=yEH3PuYySUI,youtube,0,Public,<1,No,"AI/Machine Learning, Machine Learning",Julia,United States,Intermediate,Self Paced,Video,Remote,,0,0,3
60dcc2b1681e780fe958cdfc,A Deep Introduction to Julia for Data Science and Scientific Computing,http://ucidatascienceinitiative.github.io/IntroToJulia/,ucidatascienceinitiative.github.io,0,Public,,No,"AI/Machine Learning, Tutorial",Julia,Remote,Beginner,Self-paced,Text,Remote,"This workshop is put together by Cis Rackauckas as part of the UC Irvine Data Science Initiative. This workshop is made to teach people who are experienced with other scripting languages the relatively new language Julia. Unlike the other Data Science Initiative workshops, this workshop assumes prior knowledge of some form of programming in a language such as Python, R, or MATLAB.",0,0,0
60dcc2b1681e780fe958cdfd,Deep Learning with JavaScript: Neural networks in TensorFlow.js,https://www.manning.com/books/deep-learning-with-javascript,Manning Publications,49,Public,,No,"AI/Machine Learning, Tutorial, Artificial Intelligence",JavaScript,Remote,Beginner,Self-paced,Book,Remote,This book inspires me to learn more about deep learning. Especially now I can use a language I am most familiar with to do experiments.,0,0,0
60dcc2b1681e780fe958cdfe,Machine Learning Course With SAS®,https://www.sas.com/en_us/training/courses/machine-learning-using-sas-viya.html,SAS,79,Public,14,No,"AI/Machine Learning, Machine Learning",SAS,United States,Beginner,Self Paced,"Video, Interactive",Remote,,0,0,0
60dcc2b1681e780fe958cdff,LabVIEW Machine Vision and Image Processing Course,https://www.ni.com/en-us/shop/services/products/labview-machine-vision-and-image-processing-course.html,National Instruments,3000,Public,,No,"AI/Machine Learning, Machine Learning, Image Analysis, Computer Vision",LabVIEW,United States,LabVIEW Core 1,Instructor Led,Classroom,Remote,,0,0,0
60dcc2b1681e780fe958ce00,Developing Machine Vision Systems with VBAI Course Overview,https://www.ni.com/en-us/shop/services/education-services/customer-education-courses/developing-machine-vision-systems-with-vbai-course-overview.html,National Instruments,500,Public,15,No,"AI/Machine Learning, Computer Vision",LabVIEW,United States,Beginner,Instructor Led,Classroom,Remote,Developing Machine Vision Systems with VBAI Course. Use the out-of-the-box features of Vision Builder for Automated Inspection to develop machine vision applications.,0,0,0
60dcc2b1681e780fe958ce01,The Art of Assembly Language Programming,http://www.plantation-productions.com/Webster/www.artofasm.com/index.html,plantation-productions.com,0,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Text,Remote,,0,0,0
60dcc2b1681e780fe958ce02,Assembly Language Adventures,https://www.udemy.com/x86-asm-foundations/,Udemy,44,Public,29,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Video,Remote,Learn the language of your computer,0,0,0
60dcc2b1681e780fe958ce03,Reverse Engineering for Beginners,https://beginners.re/,beginners.re,0,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Text,Remote,,0,0,0
60dcc2b1681e780fe958ce04,x86-64 Assembly Language Programming with Ubuntu,http://www.egr.unlv.edu/~ed/assembly64.pdf,egr.unlv.edu,0,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Book,Remote,,0,0,0
60dcc2b1681e780fe958ce05,Programming and Computer Science using Assembly Language,http://savannah.nongnu.org/projects/pgubook/,Back to Savannah Homepage,0,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Book,Remote,,0,0,0
60dcc2b1681e780fe958ce06,Build the Pong Game - 8086 Assembly,http://www.youtube.com/playlist?list=PLvpbDCl_H7mfgmEJPl1bTHlH5g-f0kWDM,YouTube,0,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Video,Remote,Learn the basics of 8086 Assembly by programming Pong,0,0,0
60dcc2b1681e780fe958ce07,Assembly Language for Beginners,https://yurichev.com/writings/AL4B-EN.pdf,yurichev.com,1,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,Book,Remote,,0,0,0
60dcc2b1681e780fe958ce08,Assembly Language Adventures,https://www.xorpd.net/pages/x86_adventures.html,Assembly Language Adventures,0,Public,30,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,"Text, Interactive",Remote,,0,0,0
60dcc2b1681e780fe958ce09,Easy 6502,http://skilldrick.github.io/easy6502/index.html,skilldrick.github.io,0,Public, ,No,"Coding Tutorial, ",Assembly,Remote,Beginner,Self-paced,"Text, Interactive",Remote,,0,0,0
60dcc2b1681e780fe958ce0a,C Programming Tutorial for Beginners,https://www.youtube.com/watch?v=KJgsSFOSQv0,Youtube,0,Public,4,No,"Coding Tutorial, Basic Computer Skills",C,Online,Beginner,Self Paced,Video,Remote,,,,
60dcc2b1681e780fe958ce0b,A C Quick Guide,https://www.tutorialspoint.com/cprogramming/c_quick_guide.htm,www.tutorialspoint.com,0,Public,Variable,No,"Coding Tutorial, Programming Basics",C,India,Beginner,Self-paced,Text ,Remote,"C Quick Guide - Learn C programming in simple and easy steps starting from basic to advanced concepts with examples including C Overview, language basics, Environment Setup, Program Structure, Basic Syntax, literals, data types, Variables, Constants, Storage Classes, Operators, Decision Making, func…",0,0,0
60dcc2b1681e780fe958ce0c,Problem Solving Examples with C,http://www.decodeschool.com/Problem-Solving/full-text,Decode School,0,Public,Variable ,No,"Coding Tutorial, Programming Basics",C,United States,Beginner,Self-paced,Interactive,Remote,Learn Problem Solving with Problem Solving examples and tutorials. This Platform includes 200+ examples to learn C Programming and basics of Problem Solving. Beginners and Learners use this platform to improve your coding skills.,0,0,0
60dcc2b1681e780fe958ce0d,Learn C The Hard Way,https://learncodethehardway.org/c/,Learn: Python Ruby More Python C SQL Javascript Unix RegEx Design LCTHW Login Learn: Python Ruby More Python C SQL Javascript Unix RegEx Design LCTHW,29,Public, ,No,"Coding Tutorial, Programmin Basics",C,United States,Beginner,Self-paced,Book,Remote,Learn C The Hard Way (LCTHW) is a practical book teaching real world useful C using the same proven Learn The Hard Way method. LCTHW teaches real robust C coding and defensive programming tactics on real hardware rather than abstract machines and pedantic theory. The book emphasizes breaking your …,0,0,0
60dcc2b1681e780fe958ce0e,C Programming Tutorial,http://www.youtube.com/playlist?list=PL6gx4Cwl9DGAKIXv8Yr6nhGJ9Vlcjyymq,YouTube,0,Public,6.5,No,"Coding Tutorial, Programming Tutorial",C,United States,Beginner,Self-paced,Video,Remote,Official playlist for thenewboston C Programming Tutorials!,,,
60dcc2b1681e780fe958ce0f,C Programming For Beginners,https://www.udemy.com/c-programming-for-beginners/,Udemy,94,Public,6,No,"Coding Tutorial, Programming Basics",C,United States,Beginner,Self-paced,Video,Remote,"Learn C in ten easy steps on Windows, Mac OS X or Linux",0,0,0
60dcc2b1681e780fe958ce10,C - Geeks for Geeks,https://www.geeksforgeeks.org/c-programming-language/,GeeksforGeeks,0,Public, ,No,"Coding Tutorial, Programming Basics",C,India,Beginner,Self-paced,Text ,Remote,"This page contains all topics of C with clear explanations and examples. It also contains job interview questions, MCQ quizzes and output based questions.",0,0,0
60dcc2b1681e780fe958ce11,Learning to Program in C,http://www.youtube.com/playlist?list=PLkB3phqR3X40reMCBYSoNUPbDvM4kybMs,YouTube,0,Public,3.3,No,"Coding Tutorial, Programming Basics",C,United States,Beginner,Self-paced,Video,Remote,A set of videos designed to teach how to program in the C Programming language.,0,0,0
60dcc2b1681e780fe958ce12,Essential C,http://cslibrary.stanford.edu/101/,cslibrary.stanford.edu,0,Public, ,No,"Coding Tutorial, Programming Basics",C,United States,Beginner,Self-paced,Book,Remote,Stanford CS Education Library: A 45 page summary of all the common features and techniques for the C language.,0,0,0
60dcc2b1681e780fe958ce13,Use C to Build Your Own Lisp,http://www.buildyourownlisp.com/contents,buildyourownlisp.com,0,Public, ,No,"Coding Tutorial, Programming Basics",C,Remote,Beginner,Self-paced,Text ,Remote,This is a website contianing a book that introduces the user to the C programming language ,0,0,0
60dcc2b1681e780fe958ce14,Interactive C Tutorial,http://learn-c.org,Learn-C.org,0,Public, ,No,"Coding Tutorial, Programming Basics",C,Remote,Beginner,Self-paced,Interactive,Remote,"Learn-C.org is a free interactive C tutorial for people who want to learn C, fast.",0,0,0
60dcc2b1681e780fe958ce15,C for Beginners,http://www.youtube.com/playlist?list=PL76809ED684A081F3,YouTube,0,Public,11,No,"Coding Tutorial, Programming Basics",C,United States,Intermediate ,Self-paced,Video,Remote,More videos coming soon! A free programming course for beginners on up developed by Carl Herold. There are many more lessons available for free at http://www...,0,0,0
60dcc2b1681e780fe958ce16,C Primer Plus,https://www.amazon.com/Primer-Plus-6th-Developers-Library/dp/0321776402,Amazon,43.52,Public, ,No,"Coding Tutorial, Programming Techniques ",C,United States,Beginner,Self-paced,Book,Remote,Amazon.com: C Primer Plus (6th Edition) (Developer’s Library) (9780321928429): Stephen Prata: Books,,,
60dcc2b1681e780fe958ce17,The GNU C Programming Tutorial,http://markburgess.org/CTutorial/GNU-ctut.pdf,markburgess.org,0,Public, ,No,"Coding Tutorial, Programming Basics",C,Remote,Beginner,Self-paced,Book,Remote,This book is a tutorial for the computer programming language C. This is not a teaching aid but a tool for professionals ,0,0,0
